Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,April,May,June,UN Subregion,UN Intermediate Region,UN Regional Group
2,Asia-Pacific,Floods/TC,Marshall Islands,MHL,TC,Tropical Cyclone,INFORM risk-score API,0.2,June,Very Low,3,0,0.1,0.1,0.2,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Afghanistan,AFG,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Bhutan,BTN,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Brunei Darussalam,BRN,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Kiribati,KIR,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Maldives,MDV,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,"Micronesia, Federated States of",FSM,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Micronesia,,Micronesia
2,Asia-Pacific,Floods/TC,Mongolia,MNG,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Floods/TC,Nepal,NPL,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Singapore,SGP,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Tuvalu,TUV,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Tuvalu,TUV,WF,Wildfire,GWIS seasonal API,38.48,April,Very High,3,3,38.47743391304348,38.47743391304348,38.47743391304348,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Pakistan,PAK,WF,Wildfire,GWIS seasonal API,34.89,May,Very High,3,3,25.56404304347826,34.88668260869566,29.22452347826087,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Afghanistan,AFG,WF,Wildfire,GWIS seasonal API,32.48,June,Very High,1,2,6.678087826086957,16.055124347826087,32.476058260869564,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,India,IND,WF,Wildfire,GWIS seasonal API,25.36,May,Very High,2,3,25.347425652173914,25.359575652173916,12.59563695652174,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Australia,AUS,WF,Wildfire,GWIS seasonal API,21.78,April,Very High,2,3,21.780424347826088,19.393524347826087,15.162150869565217,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Kiribati,KIR,WF,Wildfire,GWIS seasonal API,17.78,April,Very High,3,3,17.78428391304348,17.78428391304348,17.78428391304348,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Mongolia,MNG,WF,Wildfire,GWIS seasonal API,14.41,May,High,2,2,8.783652173913044,14.41361347826087,10.414021304347825,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Myanmar,MMR,WF,Wildfire,GWIS seasonal API,11.33,April,High,1,1,11.327138260869566,3.275843913043478,0.24670086956521736,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,China,CHN,WF,Wildfire,GWIS seasonal API,7.76,May,Medium,3,0,6.557411739130435,7.762098260869565,5.876207826086957,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Nepal,NPL,WF,Wildfire,GWIS seasonal API,7.12,April,Medium,1,0,7.123127826086956,3.8770643478260864,1.7233847826086957,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Sri Lanka,LKA,WF,Wildfire,GWIS seasonal API,6.25,June,Medium,1,0,1.2050821739130435,2.7281752173913043,6.253360434782609,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Marshall Islands,MHL,WF,Wildfire,GWIS seasonal API,5.94,April,Medium,3,0,5.941717826086956,5.941717826086956,5.941717826086956,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Thailand,THA,WF,Wildfire,GWIS seasonal API,5.45,April,Medium,1,0,5.449780434782609,1.3085730434782608,0.4446947826086956,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Bangladesh,BGD,WF,Wildfire,GWIS seasonal API,4.93,April,Low,1,0,4.93005347826087,1.2297252173913045,0.24270565217391304,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Lao People's Democratic Republic,LAO,WF,Wildfire,GWIS seasonal API,3.47,April,Low,1,0,3.472087391304348,0.9934652173913043,0.18069695652173914,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Cambodia,KHM,WF,Wildfire,GWIS seasonal API,3.12,April,Low,1,0,3.1249313043478257,0.6822026086956522,0.45013565217391305,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Timor-Leste,TLS,WF,Wildfire,GWIS seasonal API,2.96,June,Low,1,0,0.4833165217391304,1.494875652173913,2.9572226086956523,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Viet Nam,VNM,WF,Wildfire,GWIS seasonal API,2.1,April,Low,1,0,2.0989534782608694,0.6768865217391304,0.6233478260869565,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Republic of Korea,KOR,WF,Wildfire,GWIS seasonal API,1.87,May,Very Low,3,0,1.169621304347826,1.8731739130434781,1.8501113043478261,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Philippines,PHL,WF,Wildfire,GWIS seasonal API,1.74,April,Very Low,3,0,1.7351708695652173,0.6657613043478261,0.10893086956521739,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Democratic People's Republic of Korea,PRK,WF,Wildfire,GWIS seasonal API,1.3,May,Very Low,3,0,1.1019334782608696,1.2993904347826086,0.9327482608695653,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Cook Islands,COK,WF,Wildfire,GWIS seasonal API,1.14,June,Very Low,3,0,0.3933673913043479,0.5983169565217391,1.1395665217391306,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Tonga,TON,WF,Wildfire,GWIS seasonal API,1.1,June,Very Low,3,0,0.46098869565217393,0.7448386956521739,1.0961860869565219,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Maldives,MDV,WF,Wildfire,GWIS seasonal API,0.95,April,Very Low,3,0,0.9453634782608695,0.38296608695652173,0.1414313043478261,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Fiji,FJI,WF,Wildfire,GWIS seasonal API,0.87,June,Very Low,3,0,0.2016904347826087,0.5677013043478262,0.8743804347826086,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Vanuatu,VUT,WF,Wildfire,GWIS seasonal API,0.84,June,Very Low,3,0,0.12630521739130435,0.4534543478260869,0.8393621739130436,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Japan,JPN,WF,Wildfire,GWIS seasonal API,0.45,May,Very Low,3,0,0.2811091304347826,0.4467226086956522,0.3392195652173913,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,New Zealand,NZL,WF,Wildfire,GWIS seasonal API,0.4,April,Very Low,3,0,0.39914913043478256,0.17406565217391307,0.0669708695652174,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Indonesia,IDN,WF,Wildfire,GWIS seasonal API,0.38,June,Very Low,3,0,0.04565260869565217,0.1619991304347826,0.3798865217391304,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Samoa,WSM,WF,Wildfire,GWIS seasonal API,0.22,June,Very Low,3,0,0.027088695652173915,0.09652304347826086,0.2235282608695652,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,"Micronesia, Federated States of",FSM,WF,Wildfire,GWIS seasonal API,0.16,April,Very Low,3,0,0.16328043478260867,0.031727391304347825,0.0078000000000000005,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Papua New Guinea,PNG,WF,Wildfire,GWIS seasonal API,0.1,June,Very Low,3,0,0.021922608695652174,0.052990434782608696,0.10489043478260869,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Palau,PLW,WF,Wildfire,GWIS seasonal API,0.08,April,Very Low,3,0,0.08310304347826086,0.01205695652173913,0.00745391304347826,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Brunei Darussalam,BRN,WF,Wildfire,GWIS seasonal API,0.07,June,Very Low,3,0,0.03070695652173913,0.025730869565217394,0.06764869565217392,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Solomon Islands,SLB,WF,Wildfire,GWIS seasonal API,0.04,June,Very Low,3,0,0.010601739130434783,0.021565652173913045,0.036153478260869565,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Bhutan,BTN,WF,Wildfire,GWIS seasonal API,0.02,April,Very Low,3,0,0.015878695652173914,0.0072195652173913044,0.0007482608695652174,Southern Asia,,Southern Asia
3,Europe,Drought/Wildfire,Tajikistan,TJK,DR,Drought,INFORM risk-score API,7.6,May,Very High,2,3,7.1,7.6,6.5,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Uzbekistan,UZB,DR,Drought,INFORM risk-score API,6.6,April,Very High,1,3,6.6,6.4,5.3,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Kyrgyzstan,KGZ,DR,Drought,INFORM risk-score API,6.4,April,High,3,3,6.4,6.2,6.1,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Albania,ALB,DR,Drought,INFORM risk-score API,6.4,April,High,1,1,6.4,4.1,4.1,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Georgia,GEO,DR,Drought,INFORM risk-score API,5.3,April,High,1,1,5.3,4.5,3.8,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Kazakhstan,KAZ,DR,Drought,INFORM risk-score API,5.0,April,Medium,3,0,5.0,4.1,3.7,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Azerbaijan,AZE,DR,Drought,INFORM risk-score API,4.8,April,Medium,2,0,4.8,4.4,3.4,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Armenia,ARM,DR,Drought,INFORM risk-score API,4.6,April,Medium,3,0,4.6,3.8,3.8,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,"Moldova, Republic of",MDA,DR,Drought,INFORM risk-score API,4.6,April,Medium,3,0,4.6,4.2,4.6,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Turkmenistan,TKM,DR,Drought,INFORM risk-score API,4.6,May,Medium,3,0,3.9,4.6,4.2,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Spain,ESP,DR,Drought,INFORM risk-score API,4.3,April,Medium,2,0,4.3,4.2,3.5,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Hungary,HUN,DR,Drought,INFORM risk-score API,3.8,April,Medium,1,0,3.8,3.3,2.2,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Lithuania,LTU,DR,Drought,INFORM risk-score API,3.1,April,Low,3,0,3.1,3.1,2.6,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Belarus,BLR,DR,Drought,INFORM risk-score API,2.8,April,Low,3,0,2.8,2.8,2.1,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Romania,ROU,DR,Drought,INFORM risk-score API,2.8,April,Low,2,0,2.8,2.2,1.6,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Croatia,HRV,DR,Drought,INFORM risk-score API,2.7,April,Low,1,0,2.7,1.5,1.2,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Russian Federation,RUS,DR,Drought,INFORM risk-score API,2.7,April,Low,3,0,2.7,2.7,2.7,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Ukraine,UKR,DR,Drought,INFORM risk-score API,2.7,April,Low,2,0,2.7,2.4,2.0,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Bulgaria,BGR,DR,Drought,INFORM risk-score API,2.6,April,Low,1,0,2.6,1.0,1.0,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Serbia,SRB,DR,Drought,INFORM risk-score API,2.6,April,Low,1,0,2.6,1.7,0.7,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Türkiye,TUR,DR,Drought,INFORM risk-score API,2.6,April,Low,2,0,2.6,2.3,2.0,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Italy,ITA,DR,Drought,INFORM risk-score API,2.5,April,Low,1,0,2.5,1.9,1.4,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Portugal,PRT,DR,Drought,INFORM risk-score API,2.5,April,Low,1,0,2.5,1.6,1.1,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Cyprus,CYP,DR,Drought,INFORM risk-score API,2.4,April,Low,1,0,2.4,1.2,0.5,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Denmark,DNK,DR,Drought,INFORM risk-score API,2.3,April,Low,1,0,2.3,1.6,0.9,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Greece,GRC,DR,Drought,INFORM risk-score API,2.1,April,Low,1,0,2.1,1.5,0.7,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Latvia,LVA,DR,Drought,INFORM risk-score API,2.0,May,Very Low,3,0,1.6,2.0,0.9,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Montenegro,MNE,DR,Drought,INFORM risk-score API,2.0,April,Very Low,3,0,2.0,1.2,0.4,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Slovakia,SVK,DR,Drought,INFORM risk-score API,2.0,April,Very Low,3,0,2.0,1.9,1.4,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Poland,POL,DR,Drought,INFORM risk-score API,1.8,April,Very Low,3,0,1.8,1.6,0.9,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,France,FRA,DR,Drought,INFORM risk-score API,1.7,April,Very Low,3,0,1.7,1.3,1.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Sweden,SWE,DR,Drought,INFORM risk-score API,1.5,April,Very Low,3,0,1.5,1.4,0.9,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Bosnia and Herzegovina,BIH,DR,Drought,INFORM risk-score API,1.4,April,Very Low,3,0,1.4,1.4,1.4,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Czech Republic,CZE,DR,Drought,INFORM risk-score API,1.3,April,Very Low,3,0,1.3,1.2,1.0,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Slovenia,SVN,DR,Drought,INFORM risk-score API,0.9,April,Very Low,3,0,0.9,0.1,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,North Macedonia,MKD,DR,Drought,INFORM risk-score API,0.8,April,Very Low,3,0,0.8,0.8,0.8,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Belgium,BEL,DR,Drought,INFORM risk-score API,0.5,April,Very Low,3,0,0.5,0.1,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Germany,DEU,DR,Drought,INFORM risk-score API,0.5,April,Very Low,3,0,0.5,0.4,0.2,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Ireland,IRL,DR,Drought,INFORM risk-score API,0.5,April,Very Low,3,0,0.5,0.1,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Netherlands,NLD,DR,Drought,INFORM risk-score API,0.5,April,Very Low,3,0,0.5,0.3,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,United Kingdom,GBR,DR,Drought,INFORM risk-score API,0.5,April,Very Low,3,0,0.5,0.3,0.2,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Austria,AUT,DR,Drought,INFORM risk-score API,0.4,April,Very Low,3,0,0.4,0.3,0.1,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Switzerland,CHE,DR,Drought,INFORM risk-score API,0.4,April,Very Low,3,0,0.4,0.2,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Israel,ISR,DR,Drought,INFORM risk-score API,0.3,April,Very Low,3,0,0.3,0.3,0.3,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Estonia,EST,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Finland,FIN,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Iceland,ISL,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Liechtenstein,LIE,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Luxembourg,LUX,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Malta,MLT,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Norway,NOR,DR,Drought,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Russian Federation,RUS,FL,Flood,INFORM risk-score API,8.4,April,Very High,2,3,8.4,8.4,5.9,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Hungary,HUN,FL,Flood,INFORM risk-score API,7.5,May,Very High,2,2,2.5,7.5,7.5,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Bosnia and Herzegovina,BIH,FL,Flood,INFORM risk-score API,7.1,April,Very High,1,1,7.1,2.4,4.7,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Romania,ROU,FL,Flood,INFORM risk-score API,7.0,June,Very High,1,1,3.9,2.3,7.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Slovakia,SVK,FL,Flood,INFORM risk-score API,6.7,June,Very High,1,1,0.0,4.5,6.7,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Croatia,HRV,FL,Flood,INFORM risk-score API,6.5,May,High,1,1,3.3,6.5,3.3,Southern Europe,,Southern Europe
3,Europe,Floods/TC,France,FRA,FL,Flood,INFORM risk-score API,6.4,June,High,1,1,1.3,3.8,6.4,Western Europe,,Western Europe
3,Europe,Floods/TC,Belarus,BLR,FL,Flood,INFORM risk-score API,6.2,April,High,1,1,6.2,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Serbia,SRB,FL,Flood,INFORM risk-score API,5.9,May,High,1,1,3.0,5.9,3.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Kyrgyzstan,KGZ,FL,Flood,INFORM risk-score API,5.6,April,High,1,1,5.6,0.0,2.8,Central Asia,,Central Asia
3,Europe,Floods/TC,Austria,AUT,FL,Flood,INFORM risk-score API,5.5,June,High,1,1,1.8,0.0,5.5,Western Europe,,Western Europe
3,Europe,Floods/TC,Tajikistan,TJK,FL,Flood,INFORM risk-score API,5.4,May,High,1,1,3.1,5.4,4.6,Central Asia,,Central Asia
3,Europe,Floods/TC,Czech Republic,CZE,FL,Flood,INFORM risk-score API,5.3,June,High,1,1,1.3,1.3,5.3,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Kazakhstan,KAZ,FL,Flood,INFORM risk-score API,5.0,April,Medium,1,0,5.0,1.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Azerbaijan,AZE,FL,Flood,INFORM risk-score API,4.9,April,Medium,3,0,4.9,4.9,4.9,Western Asia,,Western Asia
3,Europe,Floods/TC,Bulgaria,BGR,FL,Flood,INFORM risk-score API,4.9,June,Medium,2,0,2.9,3.9,4.9,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,United Kingdom,GBR,FL,Flood,INFORM risk-score API,4.8,June,Medium,1,0,1.0,0.0,4.8,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Germany,DEU,FL,Flood,INFORM risk-score API,4.6,June,Medium,1,0,1.5,3.1,4.6,Western Europe,,Western Europe
3,Europe,Floods/TC,Türkiye,TUR,FL,Flood,INFORM risk-score API,4.6,May,Medium,1,0,0.0,4.6,1.1,Western Asia,,Western Asia
3,Europe,Floods/TC,Poland,POL,FL,Flood,INFORM risk-score API,4.1,May,Medium,2,0,0.0,4.1,4.1,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Georgia,GEO,FL,Flood,INFORM risk-score API,3.4,April,Low,2,0,3.4,1.7,3.4,Western Asia,,Western Asia
3,Europe,Floods/TC,"Moldova, Republic of",MDA,FL,Flood,INFORM risk-score API,2.8,June,Low,1,0,0.0,0.0,2.8,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Spain,ESP,FL,Flood,INFORM risk-score API,2.7,April,Low,2,0,2.7,1.4,2.7,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Ukraine,UKR,FL,Flood,INFORM risk-score API,2.4,April,Low,3,0,2.4,2.4,2.4,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Israel,ISR,FL,Flood,INFORM risk-score API,2.3,April,Low,1,0,2.3,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Italy,ITA,FL,Flood,INFORM risk-score API,1.4,May,Very Low,3,0,0.0,1.4,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Belgium,BEL,FL,Flood,INFORM risk-score API,1.3,June,Very Low,3,0,0.0,0.0,1.3,Western Europe,,Western Europe
3,Europe,Floods/TC,Finland,FIN,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Iceland,ISL,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Liechtenstein,LIE,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Western Europe,,Western Europe
3,Europe,Floods/TC,Malta,MLT,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Norway,NOR,FL,Flood,INFORM risk-score API,0.1,April,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Albania,ALB,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Armenia,ARM,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Cyprus,CYP,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Denmark,DNK,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Estonia,EST,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Greece,GRC,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Ireland,IRL,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Latvia,LVA,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Lithuania,LTU,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Luxembourg,LUX,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Montenegro,MNE,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Netherlands,NLD,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,North Macedonia,MKD,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Portugal,PRT,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Slovenia,SVN,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Sweden,SWE,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Switzerland,CHE,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Turkmenistan,TKM,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Uzbekistan,UZB,FL,Flood,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Russian Federation,RUS,TC,Tropical Cyclone,INFORM risk-score API,0.8,June,Very Low,3,0,0.4,0.7,0.8,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Albania,ALB,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Armenia,ARM,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Austria,AUT,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Azerbaijan,AZE,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Belarus,BLR,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Belgium,BEL,TC,Tropical Cyclone,INFORM risk-score API,0.0,April,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
