Region Code,Region,Group,Country,ISO3,Hazard,Hazard Label,Source,Peak Score,Peak Month,Risk Category,Months in Risk Category,High or Very High Months,February,March,April,UN Subregion,UN Intermediate Region,UN Regional Group
2,Asia-Pacific,Floods/TC,Nepal,NPL,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Pakistan,PAK,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Singapore,SGP,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Floods/TC,Sri Lanka,LKA,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Southern Asia,,Southern Asia
2,Asia-Pacific,Floods/TC,Tuvalu,TUV,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Tuvalu,TUV,WF,Wildfire,GWIS seasonal API,38.48,February,Very High,3,3,38.47743391304348,38.47743391304348,38.47743391304348,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Pakistan,PAK,WF,Wildfire,GWIS seasonal API,25.56,April,Very High,1,3,10.127901304347827,15.036231739130434,25.56404304347826,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,India,IND,WF,Wildfire,GWIS seasonal API,25.35,April,Very High,2,3,13.242707391304348,19.472548260869566,25.347425652173914,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Australia,AUS,WF,Wildfire,GWIS seasonal API,21.78,April,Very High,3,3,21.340213478260868,20.533170869565218,21.780424347826088,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Kiribati,KIR,WF,Wildfire,GWIS seasonal API,17.78,February,Very High,3,3,17.78428391304348,17.78428391304348,17.78428391304348,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Myanmar,MMR,WF,Wildfire,GWIS seasonal API,14.38,March,High,3,3,9.964841304347825,14.384001739130435,11.327138260869566,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Cambodia,KHM,WF,Wildfire,GWIS seasonal API,10.63,February,High,1,1,10.625262173913043,7.796373913043478,3.1249313043478257,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Bangladesh,BGD,WF,Wildfire,GWIS seasonal API,9.75,March,High,1,1,7.819436956521739,9.746520869565218,4.93005347826087,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Thailand,THA,WF,Wildfire,GWIS seasonal API,8.98,March,Medium,3,0,8.62975608695652,8.983008695652174,5.449780434782609,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Mongolia,MNG,WF,Wildfire,GWIS seasonal API,8.78,April,Medium,1,0,1.4504560869565217,3.864337826086957,8.783652173913044,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Nepal,NPL,WF,Wildfire,GWIS seasonal API,7.12,April,Medium,1,0,2.0410278260869563,4.661626956521739,7.123127826086956,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Lao People's Democratic Republic,LAO,WF,Wildfire,GWIS seasonal API,6.99,March,Medium,2,0,6.58423,6.99077,3.472087391304348,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Afghanistan,AFG,WF,Wildfire,GWIS seasonal API,6.68,April,Medium,1,0,1.269518695652174,2.9427421739130435,6.678087826086957,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,China,CHN,WF,Wildfire,GWIS seasonal API,6.56,April,Medium,1,0,2.2880091304347827,3.9201526086956524,6.557411739130435,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Marshall Islands,MHL,WF,Wildfire,GWIS seasonal API,5.94,February,Medium,3,0,5.941717826086956,5.941717826086956,5.941717826086956,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Viet Nam,VNM,WF,Wildfire,GWIS seasonal API,4.02,February,Low,3,0,4.023963478260869,3.950196956521739,2.0989534782608694,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Sri Lanka,LKA,WF,Wildfire,GWIS seasonal API,2.43,March,Low,2,0,2.3671221739130432,2.428463043478261,1.2050821739130435,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Philippines,PHL,WF,Wildfire,GWIS seasonal API,1.82,March,Very Low,3,0,1.4197208695652173,1.8168078260869565,1.7351708695652173,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Maldives,MDV,WF,Wildfire,GWIS seasonal API,1.78,March,Very Low,3,0,1.6172313043478261,1.7752017391304347,0.9453634782608695,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Republic of Korea,KOR,WF,Wildfire,GWIS seasonal API,1.17,April,Very Low,3,0,0.39605391304347826,0.47412043478260874,1.169621304347826,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,New Zealand,NZL,WF,Wildfire,GWIS seasonal API,1.13,February,Very Low,3,0,1.1269347826086957,0.8586443478260869,0.39914913043478256,Australia and New Zealand,,Australia and New Zealand
2,Asia-Pacific,Drought/Wildfire,Democratic People's Republic of Korea,PRK,WF,Wildfire,GWIS seasonal API,1.1,April,Very Low,3,0,0.1264721739130435,0.35960826086956527,1.1019334782608696,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,"Micronesia, Federated States of",FSM,WF,Wildfire,GWIS seasonal API,0.5,February,Very Low,3,0,0.5029826086956521,0.353244347826087,0.16328043478260867,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Timor-Leste,TLS,WF,Wildfire,GWIS seasonal API,0.48,April,Very Low,3,0,0.11126869565217391,0.10926347826086957,0.4833165217391304,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Tonga,TON,WF,Wildfire,GWIS seasonal API,0.46,April,Very Low,3,0,0.25873304347826087,0.16283739130434782,0.46098869565217393,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Cook Islands,COK,WF,Wildfire,GWIS seasonal API,0.39,April,Very Low,3,0,0.3027134782608696,0.21495434782608697,0.3933673913043479,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Japan,JPN,WF,Wildfire,GWIS seasonal API,0.28,April,Very Low,3,0,0.08121565217391305,0.10102304347826087,0.2811091304347826,Eastern Asia,,Eastern Asia
2,Asia-Pacific,Drought/Wildfire,Fiji,FJI,WF,Wildfire,GWIS seasonal API,0.2,April,Very Low,3,0,0.13368913043478262,0.06596608695652174,0.2016904347826087,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Palau,PLW,WF,Wildfire,GWIS seasonal API,0.17,March,Very Low,3,0,0.14540173913043478,0.17179304347826085,0.08310304347826086,Micronesia,,Micronesia
2,Asia-Pacific,Drought/Wildfire,Vanuatu,VUT,WF,Wildfire,GWIS seasonal API,0.13,April,Very Low,3,0,0.11190130434782608,0.06645478260869565,0.12630521739130435,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Bhutan,BTN,WF,Wildfire,GWIS seasonal API,0.1,February,Very Low,3,0,0.09893086956521739,0.04500260869565218,0.015878695652173914,Southern Asia,,Southern Asia
2,Asia-Pacific,Drought/Wildfire,Indonesia,IDN,WF,Wildfire,GWIS seasonal API,0.07,February,Very Low,3,0,0.07072782608695652,0.045625217391304346,0.04565260869565217,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Papua New Guinea,PNG,WF,Wildfire,GWIS seasonal API,0.05,February,Very Low,3,0,0.05106260869565218,0.02069086956521739,0.021922608695652174,Melanesia,,Melanesia
2,Asia-Pacific,Drought/Wildfire,Brunei Darussalam,BRN,WF,Wildfire,GWIS seasonal API,0.04,March,Very Low,3,0,0.03354000000000001,0.03685434782608695,0.03070695652173913,South-eastern Asia,,South-eastern Asia
2,Asia-Pacific,Drought/Wildfire,Samoa,WSM,WF,Wildfire,GWIS seasonal API,0.03,April,Very Low,3,0,0.01328695652173913,0.022060000000000003,0.027088695652173915,Polynesia,,Polynesia
2,Asia-Pacific,Drought/Wildfire,Solomon Islands,SLB,WF,Wildfire,GWIS seasonal API,0.02,February,Very Low,3,0,0.01682695652173913,0.01227086956521739,0.010601739130434783,Melanesia,,Melanesia
3,Europe,Drought/Wildfire,Tajikistan,TJK,DR,Drought,INFORM risk-score API,7.1,April,Very High,2,3,5.1,6.6,7.1,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Albania,ALB,DR,Drought,INFORM risk-score API,6.8,March,Very High,1,2,4.6,6.8,6.4,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Kyrgyzstan,KGZ,DR,Drought,INFORM risk-score API,6.7,March,Very High,1,2,3.1,6.7,6.4,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Uzbekistan,UZB,DR,Drought,INFORM risk-score API,6.6,April,Very High,1,2,3.5,6.2,6.6,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,"Moldova, Republic of",MDA,DR,Drought,INFORM risk-score API,5.4,March,High,1,1,1.9,5.4,4.6,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Azerbaijan,AZE,DR,Drought,INFORM risk-score API,5.3,March,High,1,1,3.8,5.3,4.8,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Georgia,GEO,DR,Drought,INFORM risk-score API,5.3,April,High,1,1,1.8,4.0,5.3,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Kazakhstan,KAZ,DR,Drought,INFORM risk-score API,5.0,April,Medium,2,0,1.1,4.8,5.0,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Israel,ISR,DR,Drought,INFORM risk-score API,4.7,February,Medium,1,0,4.7,2.2,0.3,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Armenia,ARM,DR,Drought,INFORM risk-score API,4.6,April,Medium,2,0,1.5,4.1,4.6,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Spain,ESP,DR,Drought,INFORM risk-score API,4.5,March,Medium,3,0,4.3,4.5,4.3,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Turkmenistan,TKM,DR,Drought,INFORM risk-score API,3.9,April,Medium,1,0,0.8,2.7,3.9,Central Asia,,Central Asia
3,Europe,Drought/Wildfire,Hungary,HUN,DR,Drought,INFORM risk-score API,3.8,April,Medium,1,0,0.8,3.3,3.8,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Croatia,HRV,DR,Drought,INFORM risk-score API,3.3,March,Low,2,0,0.3,3.3,2.7,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Lithuania,LTU,DR,Drought,INFORM risk-score API,3.3,March,Low,2,0,1.0,3.3,3.1,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Ukraine,UKR,DR,Drought,INFORM risk-score API,3.3,March,Low,2,0,0.6,3.3,2.7,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Belarus,BLR,DR,Drought,INFORM risk-score API,3.1,March,Low,2,0,0.0,3.1,2.8,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Cyprus,CYP,DR,Drought,INFORM risk-score API,3.1,March,Low,3,0,2.6,3.1,2.4,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Italy,ITA,DR,Drought,INFORM risk-score API,3.0,March,Low,3,0,2.1,3.0,2.5,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Bulgaria,BGR,DR,Drought,INFORM risk-score API,2.8,March,Low,2,0,1.3,2.8,2.6,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Romania,ROU,DR,Drought,INFORM risk-score API,2.8,March,Low,2,0,0.5,2.8,2.8,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Russian Federation,RUS,DR,Drought,INFORM risk-score API,2.7,February,Low,3,0,2.7,2.7,2.7,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Serbia,SRB,DR,Drought,INFORM risk-score API,2.6,April,Low,2,0,0.0,2.2,2.6,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Türkiye,TUR,DR,Drought,INFORM risk-score API,2.6,April,Low,2,0,1.2,2.3,2.6,Western Asia,,Western Asia
3,Europe,Drought/Wildfire,Portugal,PRT,DR,Drought,INFORM risk-score API,2.5,April,Low,3,0,2.2,2.2,2.5,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Denmark,DNK,DR,Drought,INFORM risk-score API,2.3,April,Low,1,0,0.3,0.9,2.3,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,France,FRA,DR,Drought,INFORM risk-score API,2.3,March,Low,1,0,1.4,2.3,1.7,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Greece,GRC,DR,Drought,INFORM risk-score API,2.3,March,Low,2,0,2.0,2.3,2.1,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Latvia,LVA,DR,Drought,INFORM risk-score API,2.0,March,Very Low,3,0,0.0,2.0,1.6,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Montenegro,MNE,DR,Drought,INFORM risk-score API,2.0,April,Very Low,3,0,0.0,1.9,2.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Slovakia,SVK,DR,Drought,INFORM risk-score API,2.0,April,Very Low,3,0,0.0,1.7,2.0,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Poland,POL,DR,Drought,INFORM risk-score API,1.8,April,Very Low,3,0,0.3,1.4,1.8,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Czech Republic,CZE,DR,Drought,INFORM risk-score API,1.5,March,Very Low,3,0,0.0,1.5,1.3,Eastern Europe,,Eastern Europe
3,Europe,Drought/Wildfire,Slovenia,SVN,DR,Drought,INFORM risk-score API,1.5,March,Very Low,3,0,0.0,1.5,0.9,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Sweden,SWE,DR,Drought,INFORM risk-score API,1.5,April,Very Low,3,0,0.1,1.4,1.5,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Bosnia and Herzegovina,BIH,DR,Drought,INFORM risk-score API,1.4,February,Very Low,3,0,1.4,1.4,1.4,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,North Macedonia,MKD,DR,Drought,INFORM risk-score API,0.8,February,Very Low,3,0,0.8,0.8,0.8,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Austria,AUT,DR,Drought,INFORM risk-score API,0.5,March,Very Low,3,0,0.0,0.5,0.4,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Belgium,BEL,DR,Drought,INFORM risk-score API,0.5,March,Very Low,3,0,0.0,0.5,0.5,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Germany,DEU,DR,Drought,INFORM risk-score API,0.5,March,Very Low,3,0,0.0,0.5,0.5,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Ireland,IRL,DR,Drought,INFORM risk-score API,0.5,April,Very Low,3,0,0.3,0.3,0.5,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Netherlands,NLD,DR,Drought,INFORM risk-score API,0.5,April,Very Low,3,0,0.0,0.3,0.5,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Switzerland,CHE,DR,Drought,INFORM risk-score API,0.5,March,Very Low,3,0,0.0,0.5,0.4,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,United Kingdom,GBR,DR,Drought,INFORM risk-score API,0.5,March,Very Low,3,0,0.1,0.5,0.5,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Estonia,EST,DR,Drought,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Finland,FIN,DR,Drought,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Iceland,ISL,DR,Drought,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Drought/Wildfire,Liechtenstein,LIE,DR,Drought,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Luxembourg,LUX,DR,Drought,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Drought/Wildfire,Malta,MLT,DR,Drought,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Drought/Wildfire,Norway,NOR,DR,Drought,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Serbia,SRB,FL,Flood,INFORM risk-score API,8.9,March,Very High,1,1,3.0,8.9,3.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Russian Federation,RUS,FL,Flood,INFORM risk-score API,8.4,April,Very High,1,1,0.8,4.2,8.4,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Hungary,HUN,FL,Flood,INFORM risk-score API,7.5,March,Very High,1,1,0.0,7.5,2.5,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Bosnia and Herzegovina,BIH,FL,Flood,INFORM risk-score API,7.1,April,Very High,1,1,2.4,2.4,7.1,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Uzbekistan,UZB,FL,Flood,INFORM risk-score API,6.3,February,High,2,2,6.3,6.3,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Belarus,BLR,FL,Flood,INFORM risk-score API,6.2,March,High,2,2,0.0,6.2,6.2,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Kazakhstan,KAZ,FL,Flood,INFORM risk-score API,6.0,March,High,1,1,4.0,6.0,5.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Kyrgyzstan,KGZ,FL,Flood,INFORM risk-score API,5.6,April,High,1,1,0.0,0.0,5.6,Central Asia,,Central Asia
3,Europe,Floods/TC,Azerbaijan,AZE,FL,Flood,INFORM risk-score API,4.9,April,Medium,1,0,0.0,0.0,4.9,Western Asia,,Western Asia
3,Europe,Floods/TC,Romania,ROU,FL,Flood,INFORM risk-score API,4.7,March,Medium,2,0,0.8,4.7,3.9,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Ukraine,UKR,FL,Flood,INFORM risk-score API,4.7,March,Medium,1,0,2.4,4.7,2.4,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Slovakia,SVK,FL,Flood,INFORM risk-score API,4.5,March,Medium,1,0,0.0,4.5,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Armenia,ARM,FL,Flood,INFORM risk-score API,4.3,March,Medium,1,0,0.0,4.3,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Czech Republic,CZE,FL,Flood,INFORM risk-score API,4.0,March,Medium,1,0,0.0,4.0,1.3,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Portugal,PRT,FL,Flood,INFORM risk-score API,3.7,February,Medium,1,0,3.7,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Georgia,GEO,FL,Flood,INFORM risk-score API,3.4,April,Low,1,0,0.0,1.7,3.4,Western Asia,,Western Asia
3,Europe,Floods/TC,Croatia,HRV,FL,Flood,INFORM risk-score API,3.3,March,Low,2,0,0.0,3.3,3.3,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Greece,GRC,FL,Flood,INFORM risk-score API,3.1,February,Low,1,0,3.1,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Tajikistan,TJK,FL,Flood,INFORM risk-score API,3.1,April,Low,1,0,0.8,0.8,3.1,Central Asia,,Central Asia
3,Europe,Floods/TC,Bulgaria,BGR,FL,Flood,INFORM risk-score API,2.9,April,Low,1,0,2.0,0.0,2.9,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Spain,ESP,FL,Flood,INFORM risk-score API,2.7,March,Low,2,0,0.0,2.7,2.7,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Israel,ISR,FL,Flood,INFORM risk-score API,2.3,April,Low,1,0,0.0,0.0,2.3,Western Asia,,Western Asia
3,Europe,Floods/TC,Türkiye,TUR,FL,Flood,INFORM risk-score API,2.3,March,Low,1,0,1.1,2.3,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Poland,POL,FL,Flood,INFORM risk-score API,2.0,March,Very Low,3,0,0.0,2.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,United Kingdom,GBR,FL,Flood,INFORM risk-score API,1.9,February,Very Low,3,0,1.9,0.0,1.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Austria,AUT,FL,Flood,INFORM risk-score API,1.8,March,Very Low,3,0,0.0,1.8,1.8,Western Europe,,Western Europe
3,Europe,Floods/TC,Albania,ALB,FL,Flood,INFORM risk-score API,1.6,February,Very Low,3,0,1.6,0.8,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Germany,DEU,FL,Flood,INFORM risk-score API,1.5,March,Very Low,3,0,0.0,1.5,1.5,Western Europe,,Western Europe
3,Europe,Floods/TC,Belgium,BEL,FL,Flood,INFORM risk-score API,1.3,February,Very Low,3,0,1.3,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,France,FRA,FL,Flood,INFORM risk-score API,1.3,February,Very Low,3,0,1.3,1.3,1.3,Western Europe,,Western Europe
3,Europe,Floods/TC,Italy,ITA,FL,Flood,INFORM risk-score API,0.7,February,Very Low,3,0,0.7,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Finland,FIN,FL,Flood,INFORM risk-score API,0.1,February,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Iceland,ISL,FL,Flood,INFORM risk-score API,0.1,February,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Liechtenstein,LIE,FL,Flood,INFORM risk-score API,0.1,February,Very Low,3,0,0.1,0.1,0.1,Western Europe,,Western Europe
3,Europe,Floods/TC,Malta,MLT,FL,Flood,INFORM risk-score API,0.1,February,Very Low,3,0,0.1,0.1,0.1,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Norway,NOR,FL,Flood,INFORM risk-score API,0.1,February,Very Low,3,0,0.1,0.1,0.1,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Cyprus,CYP,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Denmark,DNK,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Estonia,EST,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Ireland,IRL,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Latvia,LVA,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Lithuania,LTU,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Luxembourg,LUX,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,"Moldova, Republic of",MDA,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Montenegro,MNE,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Netherlands,NLD,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,North Macedonia,MKD,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Slovenia,SVN,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Sweden,SWE,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
3,Europe,Floods/TC,Switzerland,CHE,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Turkmenistan,TKM,FL,Flood,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Central Asia,,Central Asia
3,Europe,Floods/TC,Russian Federation,RUS,TC,Tropical Cyclone,INFORM risk-score API,0.4,April,Very Low,3,0,0.1,0.3,0.4,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Albania,ALB,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Armenia,ARM,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Austria,AUT,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Azerbaijan,AZE,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Belarus,BLR,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Belgium,BEL,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Western Europe,,Western Europe
3,Europe,Floods/TC,Bosnia and Herzegovina,BIH,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Bulgaria,BGR,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Croatia,HRV,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Southern Europe,,Southern Europe
3,Europe,Floods/TC,Cyprus,CYP,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Western Asia,,Western Asia
3,Europe,Floods/TC,Czech Republic,CZE,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Eastern Europe,,Eastern Europe
3,Europe,Floods/TC,Denmark,DNK,TC,Tropical Cyclone,INFORM risk-score API,0.0,February,Very Low,3,0,0.0,0.0,0.0,Northern Europe,,Northern Europe
